#E  T  TTX  TRX  DTX  DRX  OTX  ORX  ARPTX  ARPRX  EED  PLR  PDR			NumApps 15 NumNodes 30
27	25	60	60	386	374	34945	208683	2788	23562	3.731	0	1
23	25	60	59	386	374	34945	208683	2788	23562	1.591	0	0
2	7	1	1	386	374	34945	208683	2788	23562	226.672	0	1
0	6	60	60	386	374	34945	208683	2788	23562	1.975	0	1
11	8	1	1	386	374	34945	208683	2788	23562	24.709	0	1
27	9	11	4	386	374	34945	208683	2788	23562	2016.91	0	0
2	20	60	56	386	374	34945	208683	2788	23562	2.103	0	0
2	13	59	57	386	374	34945	208683	2788	23562	3.372	0	0
7	25	55	42	386	374	34945	208683	2788	23562	3.645	0	0
